work_key,corpus_class,corpus_source,openalex_id,title,year,doi,openalex_type,source_link,institutions,abstract,discovery_source,discovery_channel,cited_by_count,confidence_tier,repo_id,repo_handle,pdf_url,manual_flag
doi:10.1175/jtech-d-23-0134.1,article,ground_truth_mandatory,https://openalex.org/W4396770828,,2024.0,10.1175/jtech-d-23-0134.1,article,https://doi.org/10.1175/jtech-d-23-0134.1,Cooperative Institute for Mesoscale Meteorological Studies; NOAA National Severe Storms Laboratory; University of Oklahoma,"Abstract Instruments such as Doppler lidars, radar wind profilers, and uncrewed aircraft systems could be used in observation networks to fill the temporal spatial gap that exists for low-level observations. These instruments, however, do not directly observe require a retrieval obtain estimates from their Also, depth uncertainty of observations collected by these instruments vary depending on environment they are sampling. Optimal estimation is variational method combines information prior dataset retrieve an atmospheric state. This technique can beneficial use when have large uncertainties or provide insufficient state themselves. A new optimal obtaining profiles typical lower profiling instrumentation has been developed. allows more retrieving profiles, increases retrieved eliminates vertical data gaps. also easily combine different even with model create combined retrievals leverage strengths sources profile superior those obtained individual sources. It envisioned this will continued developed maintained community software observing capabilities further develop expand.",channel_g:ground_truth,channel_g,4.0,high,,,,
doi:10.1175/bams-d-23-0234.1,article,ground_truth_mandatory,https://openalex.org/W4405099455,,2024.0,10.1175/bams-d-23-0234.1,article,https://journals.ametsoc.org/downloadpdf/view/journals/bams/aop/BAMS-D-23-0234.1/BAMS-D-23-0234.1.pdf,Cooperative Institute for Mesoscale Meteorological Studies; NOAA National Severe Storms Laboratory; Design Intelligence (United States); University of Oklahoma; Impact,"Abstract The severe storms research community continues to strive toward measuring and quantifying wind speeds near the ground in tornadoes as a component of meeting society’s needs protecting life property. Current methods measure characterize their all have limitations, particularly when only vegetation rural areas are impacted. To address these problems, National Severe Storms Laboratory (NSSL) Cooperative Institute for High Impact Weather Research Operations (CIWRO) employed uncrewed aerial systems (UASs) technologies specialized satellites assess storm damage through finescale mapping immediately following events. From 2021 2023, NSSL-CIWRO led 48 UAS-based assessments spanning northern Plains Gulf Coast areas. goals this work were improve our knowledge tornado dynamics function land cover topography better understand mechanisms production convective storms. In parallel, developed workflows facilitate rapid sharing UAS satellite imagery Service Forecast Offices (NWS WFOs) Federal Emergency Management Agency (FEMA). Operationally, NSSL derived products aided traditional ground- satellite-based surveys provided important clues on intensity by detailing inaccessible high-resolution may become routine key weather behavior analysis field observations. Significance Statement This article highlights how system (UAS) used at Laboratory–Cooperative (NSSL-CIWRO) provide new insights into damage. Combining information with observational datasets numerical simulations can well understanding Additionally, gained from shown operational benefits multiagency [i.e., (NWS), (FEMA)].",channel_g:ground_truth,channel_g,4.0,high,,,,
doi:10.1175/mwr-d-23-0262.1,article,ground_truth_mandatory,https://openalex.org/W4399984889,,2024.0,10.1175/mwr-d-23-0262.1,article,https://journals.ametsoc.org/downloadpdf/view/journals/mwre/aop/MWR-D-23-0262.1/MWR-D-23-0262.1.pdf,NOAA National Severe Storms Laboratory,"Abstract Observational and modeling efforts have explored the formation maintenance of mesovortices, which contribute to severe hazards in quasi-linear convective systems (QLCSs). There exists an important interplay between environmental shear cold-pool-induced circulations which, when balanced, allow for upright QLCS updrafts with maximized lift along storm outflow boundaries. Numerical simulations primarily tested sensitivity squall lines zonally varying low-level (LL) profiles (i.e., purely line-normal, assuming a north–south-oriented system), but observed near-storm environments mesovortex-producing QLCSs exhibit substantial LL hodograph curvature line-parallel shear). Therefore, previous may fail capture full impacts variability on mesovortex characteristics. To this end, study employs ensemble idealized systematic variations orientation magnitude ambient vector, all while holding 0–3-km line-normal constant. This allows nuanced examination how modulates system structure, as well strength, size, longevity. Results indicate that hodographs support prominent bowing segments wider, more intense rotating updrafts. Shear also characteristics, curved favoring cyclonic vortices are stronger, deeper, longer-lived than those produced straight-line wind profiles. These results provide complete physical understanding influences generation rotation lines. Significance Statement Research related linear storms has largely focused vertical changes winds shear) oriented perpendicular given its ability balance cold pools keep upright, thus promoting long-lived presumably can go produce rotation. However, great deal often component parallel storms. gauges simulated direction strength close surface. We find creates stronger larger turn development persistent characteristics supportive tornadoes. insights both our prediction associated",channel_g:ground_truth,channel_g,3.0,high,,,,
doi:10.1063/5.0211717,article,ground_truth_mandatory,https://openalex.org/W4404499924,,2024.0,10.1063/5.0211717,article,https://doi.org/10.1063/5.0211717,University of Oklahoma; NOAA National Severe Storms Laboratory; Cooperative Institute for Mesoscale Meteorological Studies; Lawrence Livermore National Laboratory,"The American WAKE ExperimeNt (AWAKEN) collaboration is an observational-based field campaign in northern Oklahoma intended to analyze the potential influence of onshore wind farms and their collective wakes on power production, turbine structural loads, atmospheric boundary layer (ABL). Focusing ABL effects, University Lawrence Livermore National Laboratory collected continuous high-resolution kinematic thermodynamic profile measurements during 2022 Summer 2023. deployment strategy for these campaigns detailed first, followed by initial comparison data from two sites AWAKEN domain: a near-farm site examine wake impacts ABL, far-field remaining outside farm-waked region. We summarize datasets available demonstrate benefits observations multiple value-added products (VAPs) investigation features observed AWAKEN. also highlight examples preliminary analyses, including height detection nocturnal low-level jet examination, which are produced using novel VAPs based optimal estimation retrieve deeper Doppler lidar profiles than previously resolved, along with uncertainty. By we identified pattern stronger lower-atmospheric mixing at site, motivating into relationship between general characteristics. Future analysis will delve this examining other characteristics, such as stability convection.",channel_g:ground_truth,channel_g,2.0,high,,,,
doi:10.1117/12.3014698,article,hc_publications,https://openalex.org/W4392908476,160W narrow-linewidth fiber laser with a homemade polarization-maintaining Tm-doped fiber,2024.0,10.1117/12.3014698,article,https://doi.org/10.1117/12.3014698,Huazhong University of Science and Technology,"High-power narrow-linewidth linearly-polarized Tm-doped fiber lasers operating at 2.0&mu;m have attracted extensive interest in both scientific and industrial fields such as free space communication, remote laser sensing, coherent Doppler lidar wind detection, gravitational wave detection. In this work, an output power of 160 W linearly polarized 2007.6 nm was realized by employing a homemade polarization-maintaining Thulium-doped (PMTDF), corresponding to slope efficiency 45% 3 dB linewidth 73 pm. The PMTDF manufactured modified chemical vapor deposition (MCVD) method combined with solution doping technology, core cladding sizes 25 &mu;m 400 &mu;m, respectively. numerical aperture (NA) the is 0.1 absorption 4 dB/m 793 nm. During scaling, polarization extinction ratio (PER) maintained higher than 16.5 dB, indicating excellent maintaining performance fiber. stimulated Brillouin scattering (SBS) Raman (SRS) effects were well-suppressed. This work could provide good reference for further scaling 2.0 &mu;m.",channel_b:B2:SCALES+Doppler lidar,channel_b,1.0,medium,,,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13104/3014698/160W-narrow-linewidth-fiber-laser-with-a-homemade-polarization-maintaining/10.1117/12.3014698.pdf,
doi:10.1007/s10546-023-00850-w,article,hc_publications,https://openalex.org/W4390751753,"A Model for Low-Frequency, Anisotropic Wind Fluctuations and Coherences in the Marine Atmosphere",2024.0,10.1007/s10546-023-00850-w,article,https://link.springer.com/content/pdf/10.1007/s10546-023-00850-w.pdf,Technical University of Denmark,"Abstract To assess dynamic loads, large offshore wind turbines need detailed and reliable statistical information on the inflow turbulence. We present a model that includes low frequencies down to $$\sim 1$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mo>∼</mml:mo> <mml:mn>1</mml:mn> </mml:mrow> </mml:math> hr $$^{-1}$$ <mml:msup> <mml:mrow/> <mml:mo>-</mml:mo> </mml:msup> using observed $$S(f) \propto f^{-5/3}$$ <mml:mi>S</mml:mi> <mml:mo>(</mml:mo> <mml:mi>f</mml:mi> <mml:mo>)</mml:mo> <mml:mo>∝</mml:mo> <mml:mn>5</mml:mn> <mml:mo>/</mml:mo> <mml:mn>3</mml:mn> in range. The presented contains parameter representing anisotropy of two-dimensional, incompressible turbulence, it assumes low-frequency fluctuations be homogeneous vertical direction. Combined with three-dimensional for smaller scales, can predict correlations between different points. have validated against two data sets: nacelle-mounted, forward-looking Doppler lidar four beams at Hywind Scotland farm sonic anemometer measurements FINO1 research platform North Sea. One-point auto spectra two-point cross were calculated after splitting into atmospheric stability classes. relative strength 2D 3D was higher under stable conditions. combined 2D+3D able fit measured good accuracy could then spectra, co-coherences, phase angles lateral separations. Good agreement found predicted values, albeit exceptions. generate stochastic fields investigating wake meandering farms or loads floating turbines.",channel_b:B2:LAPSE-RATE+Doppler lidar,channel_b,23.0,high,,,,
doi:10.5194/amt-17-4087-2024,article,hc_publications,https://openalex.org/W4400562150,A multi-instrument fuzzy logic boundary-layer-top detection algorithm,2024.0,10.5194/amt-17-4087-2024,article,https://amt.copernicus.org/articles/17/4087/2024/amt-17-4087-2024.pdf,NOAA National Severe Storms Laboratory; Cooperative Institute for Mesoscale Meteorological Studies; University of Oklahoma,"Abstract. Understanding the boundary-layer height and its dynamics is crucial for a wide array of applications spanning various fields. Accurate identification top contributes to improved air quality predictions, pollutant transport assessments, enhanced numerical weather prediction through parameterization assimilation techniques. Despite significance, defining observing remain challenging. Existing methods estimating encompass radiosonde-based methods, radar-based retrievals, more. As emerging observation platforms emerge, it useful reevaluate efficacy existing boundary-layer-top detection explore new ones. This study introduces fuzzy logic algorithm that leverages synergy multiple remote sensing profiling instruments: Doppler lidar, infrared spectrometer, microwave radiometer. By harnessing distinct advantages each platform, proposed method enables accurate estimation both during daytime nocturnal conditions. The benchmarked against radiosonde-derived estimates obtained from balloon launches across diverse locations in Wisconsin, Oklahoma, Louisiana summer fall. findings reveal notable similarities between results produced by traditional approaches. However, this delves into nuanced differences their behavior, providing insightful analyses about underlying causes observed discrepancies. While developed with three instruments mentioned above, algorithm, called BLISS-FL, could be adapted other wind thermodynamic profilers. BLISS-FL released publicly, fostering collaboration advancement within research community.",channel_g:ground_truth,channel_g,5.0,high,,,https://amt.copernicus.org/articles/17/4087/2024/amt-17-4087-2024.pdf,
doi:10.2514/6.2024-1701,article,hc_publications,https://openalex.org/W4391328503,Aeroelastic Wind Tunnel Testing of Yawed Wind Turbine Rotor with Teetering Hub,2024.0,10.2514/6.2024-1701,article,http://dx.doi.org/10.2514/6.2024-1701,Delft University of Technology,"This paper presents an experimental investigation into the aeroelastic behavior of innovative wind turbine design featuring a downwind two-blade rotor with teetering hub mounted on tower adjustable tilt. The model incorporates two sets elastic blades—stiff and flexible—for scaling purposes, each instrumented strain gauges accelerometers. Ground tunnel tests were conducted to analyze response. Static deformation revealed discrepancies between measured numerically predicted displacements. Maximum displacements near tip exceeded numerical predictions by 14% 31% for flexible stiff blades respectively. Frequency differences simulated modes ranged from 0.5% 18% both blade sets, as determined ground vibration tests. No dynamic instability was observed during tests, rotational speed harmonics dominated rotor’s tilt angle found be dominant parameter in static response, while ratio conjunction emerged most crucial parameters Overall, this research provides valuable insights yawed, rotors could aid refinement models that incorporate blades.",channel_b:B3:SCALES+CLAMPS-1+boundary layer,channel_b,0.0,medium,,,,
doi:10.1029/2023jd039586,article,hc_publications,https://openalex.org/W4391427510,Airborne Measurements of Scale‐Dependent Latent Heat Flux Impacted by Water Vapor and Vertical Velocity Over Heterogeneous Land Surfaces During the CHEESEHEAD19 Campaign,2024.0,10.1029/2023jd039586,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2023JD039586,National Oceanic and Atmospheric Administration; University of Miami; Stony Brook University; NOAA National Severe Storms Laboratory; University of Oklahoma; University of Wyoming; University of Wisconsin–Madison; Brookhaven National Laboratory,"Abstract The water vapor transport associated with latent heat flux (LE) in the planetary boundary layer (PBL) is critical for atmospheric hydrological cycle, radiation balance, and cloud formation. spatiotemporal variability of LE mixing ratio ( r v ) are poorly understood due to scale‐dependent nonlinear responses land surface heterogeneity. Here, airborne situ measurements wavelet technique utilized investigate relationships among LE, vertical velocity w variance (), () over a heterogeneous during Chequamegon Heterogeneous Ecosystem Energy‐balance Study Enabled by High‐density Extensive Array Detectors 2019 (CHEESEHEAD19) field campaign. Our findings reveal distinct scale distributions , at 100 m height, majority range 120 m–4 km 32 m–2 200 m–8 . scales classified into three ranges, turbulent (8–200 m), large‐eddy (200 km), mesoscale (2–8 km) evaluate scale‐resolved contributed PBL contributes 70% monthly mean total equal parts (50%) contributions from temporal variations mainly come first two major contributing These results confirm dominant role moisture PBL, while shown contribute an additional ∼20%. This analysis complements published variations, which lack detailed information.",channel_b:B2:PECAN+Doppler lidar,channel_b,5.0,medium,,,,
doi:10.22541/essoar.173482358.82216774/v1,article,hc_publications,https://openalex.org/W4405669780,"Analyses of Atmospheric Turbulence Near Surface Observed by Unmanned Aerial Vehicle in the Suburban Area of Seoul Metropolitan, South Korea",2024.0,10.22541/essoar.173482358.82216774/v1,preprint,https://essopenarchive.org/doi/pdf/10.22541/essoar.173482358.82216774,Ames Research Center; Seoul National University,"As the use of unmanned aerial vehicles (UAVs) expands, wind and turbulence observations near surface in urban areas are crucial for safe flight planning. In summer 2021, a field campaign was conducted suburbs Seoul, South Korea, using UAV equipped with sonic anemometer. Horizontal winds were measured at 1-Hz up to 150 m above ground level during research flights. From winds, cube root energy dissipation rate (EDR), an objective measure intensity, computed inertial methods. Stronger observed lower altitudes than higher altitudes, likely due dominant shears. Regionally, EDRs found walk roads along rivers compared building-surrounded areas, flows blocked by buildings. Current results highlight need strategic planning considering different structures, supporting safer routing.",channel_b:B2:LAPSE-RATE+Doppler lidar,channel_b,0.0,high,,,,
doi:10.1016/j.renene.2024.120136,article,hc_publications,https://openalex.org/W4391807381,Analysis of NREL-5MW wind turbine wake under varied incoming turbulence conditions,2024.0,10.1016/j.renene.2024.120136,article,https://doi.org/10.1016/j.renene.2024.120136,"City University of Hong Kong; City University of Hong Kong, Shenzhen Research Institute",,channel_b:B2:SCALES+Doppler lidar,channel_b,33.0,medium,,,https://scholars.cityu.edu.hk/files/236679836/216493372.pdf,
doi:10.1029/2023jd040473,article,hc_publications,https://openalex.org/W4399254997,Assessing the Fidelity of Landfalling Tropical Cyclone Convective‐Scale Environments in the Warn‐On‐Forecast System Using Radiosondes,2024.0,10.1029/2023jd040473,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2023JD040473,Cooperative Institute for Mesoscale Meteorological Studies; NOAA National Severe Storms Laboratory; University of Oklahoma,"Abstract Forecasts of tropical cyclone (TC) tornadoes are less skillful than their non‐TC counterparts at all lead times. The development a convection‐allowing regional ensemble, known as the Warn‐on‐Forecast System (WoFS), may help improve short‐fused TC tornado forecasts. As first step, this study investigates fidelity convective‐scale kinematic and thermodynamic environments to preliminary set soundings from WoFS forecasts for comparison with radiosondes selected 2020 landfalling TCs. Our shows reasonable agreement between in versus observed forecast Nonetheless, is biased toward weaker TC‐relative radial winds, stronger near‐surface tangential winds aloft, during forecast. Analysis storm‐relative helicity (SRH) that underestimates extreme values. Convective‐scale well simulated both temperature dewpoint However, moister steeper lapse rates compared observations Both CAPE and, lesser extent, 0–3‐km distributions narrower radiosondes, an underestimation higher Together, these results suggest have utility forecasting TCs times several hours.",channel_b:B2:VORTEX-SE+Doppler lidar,channel_b,1.0,high,,,,
doi:10.1029/2023ea003499,article,hc_publications,https://openalex.org/W4403304558,Bias‐Eliminating Techniques in the Computation of Power Spectra for Characterizing Gravity Waves: Interleaved Methods and Error Analyses,2024.0,10.1029/2023ea003499,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2023EA003499,Cooperative Institute for Research in Environmental Sciences; University of Colorado Boulder,"Abstract Observational data inherently contain noise which manifests as uncertainties in the measured parameters and creates positive biases or floors second‐order products like variances, fluxes, spectra. Historical methods estimate subsequently subtract floors, but struggle with accuracy. Gardner Chu (2020, doi.org/10.1364/AO.400375 ) proposed an interleaved processing method, eliminates from variances suggested that method could also eliminate of power We investigate for spectral analysis atmospheric waves through theoretical studies, forward modeling, demonstration lidar data. Our work shows calculating cross‐power density (CPSD) two subsamples does reduce floor significantly. However, only Co‐PSD (the real part CPSD) completely, while taking absolute magnitude CPSD adds a reduced back to spectrum when sample number is finite. This can be further minimized averaging over more observations, completely different traditional calculations whose cannot by incorporating samples. demonstrate first application data, successfully eliminating using model observations vertical wavenumber gravity at McMurdo, Antarctica. high accuracy gained sacrificing precision due photon‐count splitting, requiring additional counter this effect. provide quantitative assessment well recommendations.",channel_b:B2:LAPSE-RATE+Doppler lidar,channel_b,4.0,medium,,,,
doi:10.1063/5.0161905,article,hc_publications,https://openalex.org/W4390544921,Case study of a bore wind-ramp event from lidar measurements and HRRR simulations over ARM Southern Great Plains,2024.0,10.1063/5.0161905,article,https://doi.org/10.1063/5.0161905,Cooperative Institute for Research in Environmental Sciences; University of Colorado Boulder; NOAA Chemical Sciences Laboratory; NOAA Global Systems Laboratory; NOAA Earth System Research Laboratory; University of Hohenheim; NOAA Air Resources Laboratory; Pacific Northwest National Laboratory,"The rapid change of wind speed and direction on 21 August 2017 is studied using Doppler lidar measurements at five sites the Atmospheric Radiation Measurement (ARM) Southern Great Plains (SGP) facility in north-central Oklahoma. data were investigated along with meteorological variables such as temperature, humidity, turbulence available from large suite instrumentation deployed SGP Central Facility (C1) during Land-Atmosphere Feedback Experiment 2017. Lidar sites, separated by 55–70 km, allowed us to document development evolution flow over area, examine synoptic conditions understand mechanism that leads ramp event, estimate ability High-Resolution Rapid Refresh model reproduce this event. feature question an atmospheric bore, a small-scale phenomenon challenging represent models, was generated thunderstorm outflow northwest ARM area. nature bores, its impact power generation, modeling challenges associated representing bores are discussed paper. results also provide information about errors between different surface vegetation types.",channel_b:B2:PECAN+Doppler lidar,channel_b,1.0,high,,,https://www.osti.gov/servlets/purl/2283510,
doi:10.1175/jamc-d-23-0231.1,article,hc_publications,https://openalex.org/W4399364699,Contextualizing Polarimetric Retrievals of Boundary Layer Height using State-of-the-Art Boundary Layer Profiling,2024.0,10.1175/jamc-d-23-0231.1,article,https://doi.org/10.1175/jamc-d-23-0231.1,Cooperative Institute for Mesoscale Meteorological Studies; NOAA National Severe Storms Laboratory; University of Oklahoma,"Abstract Knowledge about the depth of planetary boundary layer (PBL) is crucial for a variety applications, but direct observations PBL are spatiotemporally sparse. Recent studies have proposed using operational dual-polarization weather radars to observe evolution by capitalizing on unique differential reflectivity ( Z DR ) signatures Bragg scatter at top PBL. While this approach appears promising and cost-effective, uncertainties remain representativeness these estimates how its efficacy may vary geography climatology. To address outstanding uncertainties, study compares collocated collected from two WSR-88D state-of-the-art mobile profiling systems evaluates methodology over full diurnal cycle. Results indicate good overall correspondence between profiling- radar-based estimates, with an abrupt divergence during early evening transition large discrepancies overnight. Relatively root-mean-square-deviations (RMSDs) coupled small biases match expectations when comparing spatially averaged data point growth, which capture frequent fluctuations. A qualitative examination radar reveals elevated residual layers, clouds, ground clutter, all can obfuscate desired surface-based signal their own utility. The prominence found be correlated observed moisture gradient PBL, reflecting climatological variability that should considered. These findings motivate further work improve automated detection layers polarimetric data. Significance Statement height matters forecasting, air quality, renewable energy production. Currently, measurements taken select locations twice day. However, method use existing national network purpose has been proposed. This against specialized measurements. results show generally reliable daytime could used applications including climatologies model evaluation. There number situational caveats, turbulence, clouds/precipitation, certain meteorological environments, require modification need considered in future work.",channel_g:ground_truth,channel_g,3.0,high,,,https://repository.library.noaa.gov/view/noaa/61537/noaa_61537_DS1.pdf,
doi:10.5194/nhess-24-3225-2024,article,hc_publications,https://openalex.org/W4402783036,Convection-permitting climate model representation of severe convective wind gusts and future changes in southeastern Australia,2024.0,10.5194/nhess-24-3225-2024,article,https://nhess.copernicus.org/articles/24/3225/2024/nhess-24-3225-2024.pdf,The University of Melbourne; ARC Centre of Excellence for Climate System Science,"Abstract. Previous research has suggested that the frequency and intensity of surface hazards associated with thunderstorms convection, such as severe convective winds (SCWs), could potentially change in a future climate due to global warming. However, because small spatial scales SCWs, they are unresolved models, projections uncertain. Here, we evaluate representation SCW events convection-permitting model (Bureau Meteorology Atmospheric Regional Projections for Australia, BARPAC-M) run over southeastern Australia months December–February. We also assess changes event projected year 2050 compare this an approach based on identifying large-scale environments favourable SCWs from regional parent (BARPA-R). This is done three different types have been identified region, clustering environment. Results show BARPAC-M extreme daily maximum wind gust distribution improved relative simulated by model. high resolution output, well partly resolving strong short-lived gusts convection. significantly overestimates events, particularly having steep low-level temperature lapse rates. A decrease under conditions rates BARPAC-M, along less frequent environments. In contrast, increase moisture, more Therefore, overall region remain uncertain, responses between types, combined historical biases.",channel_b:B2:LAPSE-RATE+Doppler lidar,channel_b,5.0,high,,,,
doi:10.1029/2024gl110565,article,hc_publications,https://openalex.org/W4403657011,Convectively Induced Secondary Circulations and Wind‐Driven Heat Fluxes in the Surface Energy Balance Over Land,2024.0,10.1029/2024gl110565,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024GL110565,Iowa State University,"Abstract Increased resolution has enabled kilometer‐scale weather and climate models to partially resolve secondary circulations, including horizontal convective rolls (HCRs) cold pool gust fronts. Although these circulations are ubiquitous in boundary layers over land, their impacts on the surface energy balance largely unknown. Doppler lidar observations were combined with DOE E3SM land model experiments, revealing increased winds (5 m/s) heat fluxes (50 W/m 2 ) convergent branches of HCRs. Larger wind‐driven flux responses (up 150 found along Surface shifts accommodate fluxes, reducing ground conduction longwave cooling. Our findings from US Southern Great Plains broadly relevant modeling layers. In particular, widely used subgrid wind parameterizations be physically inconsistent resolved could worsen prediction biases at kilometer‐scales.",channel_b:B2:SCALES+Doppler lidar,channel_b,2.0,high,,,,
doi:10.5194/essd-16-2525-2024,article,hc_publications,https://openalex.org/W4399160054,Data collected using small uncrewed aircraft systems during the TRacking Aerosol Convection interactions ExpeRiment (TRACER),2024.0,10.5194/essd-16-2525-2024,article,https://essd.copernicus.org/articles/16/2525/2024/essd-16-2525-2024.pdf,Cooperative Institute for Mesoscale Meteorological Studies; University of Oklahoma; National Oceanic and Atmospheric Administration; Cooperative Institute for Research in Environmental Sciences; University of Colorado Boulder; NOAA Physical Sciences Laboratory; In-Situ (United States); NOAA National Severe Storms Laboratory; NOAA Chemical Sciences Laboratory; Oklahoma State University Oklahoma City,"Abstract. The main goal of the TRacking Aerosol Convection interactions ExpeRiment (TRACER) project was to further understand role that regional circulations and aerosol loading play in convective cloud life cycle across greater Houston, Texas, area. To accomplish this goal, United States Department Energy research partners collaborated deploy atmospheric observing systems region. Cloud precipitation radars, radiosondes, air quality sensors captured characteristics. A dense lower-atmospheric dataset developed using ground-based remote sensors, a tethersonde, uncrewed aerial (UASs). TRACER-UAS is subproject deployed two UAS platforms gather high-resolution observations lower atmosphere between 1 June 30 September 2022. University Oklahoma CopterSonde Colorado Boulder RAAVEN (Robust Autonomous Aerial Vehicle – Endurant Nimble) were flown at coastal locations Gulf Mexico Houston. gathered measurements thermodynamic state, winds turbulence, size distribution. Meanwhile, system operated on regular basis resolve vertical structure kinematic state. Together, complementary over 200 flight hours 61 d generated, data from each platform proved be strong agreement. In paper, respective collection processing are described. described herein provides information boundary layer evolution, sea breeze circulation, conditions prior nearby deep convection, evolution aerosols. quality-controlled can found https://doi.org/10.5439/1969004 (Lappin, 2023) https://doi.org/10.5439/1985470 (de Boer, 2023), respectively.",channel_b:B2:LAPSE-RATE+Doppler lidar,channel_b,6.0,medium,,,,
doi:10.1016/j.jweia.2024.105812,article,hc_publications,https://openalex.org/W4400407411,Data extension of high-resolution wind speed database by fusing meteorological observation and local objective analysis data with POD–LSE,2024.0,10.1016/j.jweia.2024.105812,article,https://doi.org/10.1016/j.jweia.2024.105812,The University of Tokyo; Central Research Institute of Electric Power Industry,,channel_b:B2:SCALES+Doppler lidar,channel_b,5.0,high,,,,
doi:10.1049/rpg2.13110,article,hc_publications,https://openalex.org/W4403252572,Effect of temperature on seasonal wind power and energy potential estimates in Nordic climates,2024.0,10.1049/rpg2.13110,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/rpg2.13110,Lappeenranta-Lahti University of Technology,"Abstract A major obstacle standing in the way of full‐scale adoption renewable energy sources is their intermittency and seasonal variability. To better understand power generation dynamics, effect air density due to temperature on figures was modelled. The model uses historical ERA5 data considers changes weather patterns a subarctic climate where are most pronounced. using mean dynamic value were compared results show that estimates may be under‐ overestimated by average 5% up 10% winter summer, respectively. This can have implications for sizing transmission infrastructure storage both on‐grid off‐grid applications as well availability. topic highly relevant Nordic countries roughly new global added wind capacity installed annually.",channel_b:B2:SCALES+Doppler lidar,channel_b,11.0,high,,,,
doi:10.1002/we.2936,article,hc_publications,https://openalex.org/W4401088128,Evaluation of Hub‐Height Wind Forecasts Over the New York Bight,2024.0,10.1002/we.2936,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/we.2936,National Oceanic and Atmospheric Administration; Cooperative Institute for Research in Environmental Sciences; University of Colorado Boulder; NOAA Physical Sciences Laboratory; University of North Carolina at Charlotte,"ABSTRACT As offshore wind energy development accelerates in the United States, it is important to assess accuracy of hub‐height forecasts from numerical weather prediction models over ocean. Leveraging approximately 2 years Doppler lidar observations buoys New York Bight, we evaluate 80‐m speed two models: High‐Resolution Rapid Refresh (HRRR) atmospheric model and Global Forecast System (GFS) coupled atmosphere‐ocean model. These have different horizontal grid spacing, vertical layering, initialization methods, parameterizations boundary layer mixing surface–atmosphere interactions. Despite these differences, demonstrate similar highly skillful short‐term at three measurement sites. At Hudson Southwest location that provides a full year data, their performance statistically indistinguishable: root mean square error (RMSE) = 2.1 m/s Pearson correlation coefficient for 24‐h both models, RMSE 2.6 0.83 48‐h forecasts. Twenty‐four‐hour also exhibit skill predicting quiescent winds associated with maximum turbine power. By Day 10, GFS on average almost no skill. The forecast by HRRR does not strongly depend season or time day, yet find some dependence models' near‐surface stability. Additionally, 4‐ 14‐day lower during summer relative other seasons. high establishes confidence utility maintenance operation.",channel_b:B2:SCALES+Doppler lidar,channel_b,3.0,high,,,,
doi:10.1029/2024jd040779,article,hc_publications,https://openalex.org/W4399915901,Evaluation of the Planetary Boundary Layer Height From ERA5 Reanalysis With MOSAiC Observations Over the Arctic Ocean,2024.0,10.1029/2024jd040779,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2024JD040779,Sun Yat-sen University; Southern Marine Science and Engineering Guangdong Laboratory (Guangzhou); Southern Marine Science and Engineering Guangdong Laboratory (Zhuhai); Cooperative Institute for Research in Environmental Sciences; University of Colorado Boulder; NOAA Physical Sciences Laboratory; China Meteorological Administration; Nanjing University of Information Science and Technology,"Abstract The planetary boundary layer height ( PBLH ) is a crucial indicator reflecting the region of atmosphere characterized by continuous turbulence. Here, we use radiosonde and surface meteorological observations (4–7 times per day, year‐round measurements) during Multidisciplinary drifting Observatory for Study Arctic Climate (MOSAiC) expedition to derive MOSAiC ), further evaluate from ERA5 reanalysis ). Comparisons between different perspectives reveal that: (a) overestimation when sea ice concentration &gt;90% significant with centered root mean squared error reaching up 201 m; (b) difference two products notably pronounced in cold seasons, while it comparatively diminished warm seasons; (c) In neutral layers, differences are larger compared stable convective layers. addition, analysis sources indicates that bias sensitive vertical thermal structure wind speed profiles data sets all conditions. Finally, find Random Forest model effectively reduces index agreement 0.71 test set, multiple linear regression demonstrates comparable performance model.",channel_b:B2:SCALES+remote profiler,channel_b,10.0,high,,,,
